Raw file name - analytical LC-FAIMS-MS/MS run	Raw file name - pre-analytical LC-FAIMS-MS run (TIC normalization)	Cohort	Experiment name for MQ and Prosit	Experiment FP_DDA	Bioreplicate FP_DDA	Folder name FP_DDA	Experiment FP_Booster	Bioreplicate FP_Booster	Folder name FP_Booster	Experiment FP_WWA	Bioreplicate FP_WWA	Folder name FP_WWA
5568_P063718_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063185_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	26	P063718	26	P063718_26	P063718	26	P063718_26	P063718	26	P063718_26
5568_P063719_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063186_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	27	P063719	27	P063719_27	P063719	27	P063719_27	P063719	27	P063719_27
5568_P063720_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063188_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	28	P063720	28	P063720_28	P063720	28	P063720_28	P063720	28	P063720_28
5568_P063721_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063189_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	29	P063721	29	P063721_29	P063721	29	P063721_29	P063721	29	P063721_29
5568_P063722_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063216_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	30	P063722	30	P063722_30	P063722	30	P063722_30	P063722	30	P063722_30
5568_P063723_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063192_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	31	P063723	31	P063723_31	P063723	31	P063723_31	P063723	31	P063723_31
5568_P063724_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063194_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	32	P063724	32	P063724_32	P063724	32	P063724_32	P063724	32	P063724_32
5568_P063725_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063195_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	33	P063725	33	P063725_33	P063725	33	P063725_33	P063725	33	P063725_33
5568_P063726_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063201_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	34	P063726	34	P063726_34	P063726	34	P063726_34	P063726	34	P063726_34
5568_P063727_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063205_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	35	P063727	35	P063727_35	P063727	35	P063727_35	P063727	35	P063727_35
5568_P063728_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063331_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	36	P063728	36	P063728_36	P063728	36	P063728_36	P063728	36	P063728_36
5568_P063729_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063208_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	37	P063729	37	P063729_37	P063729	37	P063729_37	P063729	37	P063729_37
5568_P063730_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063169_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	38	P063730	38	P063730_38	P063730	38	P063730_38	P063730	38	P063730_38
5568_P063731_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063210_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	39	P063731	39	P063731_39	P063731	39	P063731_39	P063731	39	P063731_39
5568_P063732_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063212_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	40	P063732	40	P063732_40	P063732	40	P063732_40	P063732	40	P063732_40
5568_P063733_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063172_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	41	P063733	41	P063733_41	P063733	41	P063733_41	P063733	41	P063733_41
5568_P063734_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063213_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	42	P063734	42	P063734_42	P063734	42	P063734_42	P063734	42	P063734_42
5568_P063735_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063215_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	43	P063735	43	P063735_43	P063735	43	P063735_43	P063735	43	P063735_43
5568_P063736_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063217_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	44	P063736	44	P063736_44	P063736	44	P063736_44	P063736	44	P063736_44
5569_P064954_15SPD_FMS-35-45-55-65-75_R1.raw	5559_P064547_100SPD_FMS_45-65_R1.raw	Melanoma	45	P064954	45	P064954_45	P064954	45	P064954_45	P064954	45	P064954_45
5569_P064955_15SPD_FMS-35-45-55-65-75_R1.raw	5559_P064548_100SPD_FMS_45-65_R1.raw	Melanoma	46	P064955	46	P064955_46	P064955	46	P064955_46	P064955	46	P064955_46
5569_P064956_15SPD_FMS-35-45-55-65-75_R1.raw	5559_P064550_100SPD_FMS_45-65_R1.raw	Melanoma	47	P064956	47	P064956_47	P064956	47	P064956_47	P064956	47	P064956_47
5569_P064957_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063218_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	48	P064957	48	P064957_48	P064957	48	P064957_48	P064957	48	P064957_48
5569_P064958_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063220_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	49	P064958	49	P064958_49	P064958	49	P064958_49	P064958	49	P064958_49
5569_P064959_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063219_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	50	P064959	50	P064959_50	P064959	50	P064959_50	P064959	50	P064959_50
5569_P064960_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063222_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	51	P064960	51	P064960_51	P064960	51	P064960_51	P064960	51	P064960_51
5569_P064961_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063224_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	52	P064961	52	P064961_52	P064961	52	P064961_52	P064961	52	P064961_52
5569_P064962_15SPD_FMS-35-45-55-65-75_R1.raw	5559_P064580_100SPD_FMS_45-65_R1.raw	Melanoma	53	P064962	53	P064962_53	P064962	53	P064962_53	P064962	53	P064962_53
5569_P064964_15SPD_FMS-35-45-55-65-75_R1.raw	5559_P064595_100SPD_FMS_45-65_R1.raw	Melanoma	54	P064964	54	P064964_54	P064964	54	P064964_54	P064964	54	P064964_54
5569_P064965_15SPD_FMS-35-45-55-65-75_R1.raw	5559_P064575_100SPD_FMS_45-65_R1.raw	Melanoma	55	P064965	55	P064965_55	P064965	55	P064965_55	P064965	55	P064965_55
5569_P064966_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063227_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	56	P064966	56	P064966_56	P064966	56	P064966_56	P064966	56	P064966_56
5569_P064967_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063228_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	57	P064967	57	P064967_57	P064967	57	P064967_57	P064967	57	P064967_57
5569_P064968_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063230_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	58	P064968	58	P064968_58	P064968	58	P064968_58	P064968	58	P064968_58
5569_P064969_15SPD_FMS-35-45-55-65-75_R1.raw	5559_P064583_100SPD_FMS_45-65_R2.raw	Melanoma	59	P064969	59	P064969_59	P064969	59	P064969_59	P064969	59	P064969_59
5569_P064970_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063231_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	60	P064970	60	P064970_60	P064970	60	P064970_60	P064970	60	P064970_60
5569_P064971_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063232_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	61	P064971	61	P064971_61	P064971	61	P064971_61	P064971	61	P064971_61
5569_P064972_15SPD_FMS-35-45-55-65-75_R1.raw	5559_P064584_100SPD_FMS_45-65_R2.raw	Melanoma	62	P064972	62	P064972_62	P064972	62	P064972_62	P064972	62	P064972_62
5569_P064973_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063233_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	63	P064973	63	P064973_63	P064973	63	P064973_63	P064973	63	P064973_63
5569_P064974_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063234_TICNorm_100SPD_FMS-45-65_R2.raw	Melanoma	64	P064974	64	P064974_64	P064974	64	P064974_64	P064974	64	P064974_64
5569_P064975_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063235_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	65	P064975	65	P064975_65	P064975	65	P064975_65	P064975	65	P064975_65
5569_P064976_15SPD_FMS-35-45-55-65-75_R1.raw	5559_P064552_100SPD_FMS_45-65_R1.raw	Melanoma	66	P064976	66	P064976_66	P064976	66	P064976_66	P064976	66	P064976_66
5569_P064977_15SPD_FMS-35-45-55-65-75_R1.raw	5559_P064553_100SPD_FMS_45-65_R1.raw	Melanoma	67	P064977	67	P064977_67	P064977	67	P064977_67	P064977	67	P064977_67
5569_P064978_15SPD_FMS-35-45-55-65-75_R1.raw	5559_P064554_100SPD_FMS_45-65_R1.raw	Melanoma	68	P064978	68	P064978_68	P064978	68	P064978_68	P064978	68	P064978_68
5569_P064979_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063237_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	69	P064979	69	P064979_69	P064979	69	P064979_69	P064979	69	P064979_69
5569_P064980_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063187_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	70	P064980	70	P064980_70	P064980	70	P064980_70	P064980	70	P064980_70
5569_P064981_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063238_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	71	P064981	71	P064981_71	P064981	71	P064981_71	P064981	71	P064981_71
5569_P064982_15SPD_FMS-35-45-55-65-75_R1.raw	5559_P064556_100SPD_FMS_45-65_R1.raw	Melanoma	72	P064982	72	P064982_72	P064982	72	P064982_72	P064982	72	P064982_72
5569_P064983_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063240_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	73	P064983	73	P064983_73	P064983	73	P064983_73	P064983	73	P064983_73
5569_P064985_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063242_TICNorm_100SPD_FMS-45-65_R2.raw	Melanoma	74	P064985	74	P064985_74	P064985	74	P064985_74	P064985	74	P064985_74
5569_P064986_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063243_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	75	P064986	75	P064986_75	P064986	75	P064986_75	P064986	75	P064986_75
5569_P064987_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063244_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	76	P064987	76	P064987_76	P064987	76	P064987_76	P064987	76	P064987_76
5569_P064988_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063245_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	77	P064988	77	P064988_77	P064988	77	P064988_77	P064988	77	P064988_77
5569_P064989_15SPD_FMS-35-45-55-65-75_R1.raw	5559_P064596_100SPD_FMS_45-65_R1.raw	Melanoma	78	P064989	78	P064989_78	P064989	78	P064989_78	P064989	78	P064989_78
5569_P064990_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063246_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	79	P064990	79	P064990_79	P064990	79	P064990_79	P064990	79	P064990_79
5569_P064991_15SPD_FMS-35-45-55-65-75_R1.raw	5559_P064558_100SPD_FMS_45-65_R1.raw	Melanoma	80	P064991	80	P064991_80	P064991	80	P064991_80	P064991	80	P064991_80
5569_P064992_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063249_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	81	P064992	81	P064992_81	P064992	81	P064992_81	P064992	81	P064992_81
5569_P064993_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063250_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	82	P064993	82	P064993_82	P064993	82	P064993_82	P064993	82	P064993_82
5569_P064994_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063252_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	83	P064994	83	P064994_83	P064994	83	P064994_83	P064994	83	P064994_83
5569_P064995_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063254_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	84	P064995	84	P064995_84	P064995	84	P064995_84	P064995	84	P064995_84
5569_P064996_15SPD_FMS-35-45-55-65-75_R1.raw	5559_P064559_100SPD_FMS_45-65_R1.raw	Melanoma	85	P064996	85	P064996_85	P064996	85	P064996_85	P064996	85	P064996_85
5569_P064997_15SPD_FMS-35-45-55-65-75_R1.raw	5559_P064586_100SPD_FMS_45-65_R2.raw	Melanoma	86	P064997	86	P064997_86	P064997	86	P064997_86	P064997	86	P064997_86
5610_P065087_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063256_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	87	P065087	87	P065087_87	P065087	87	P065087_87	P065087	87	P065087_87
5610_P065088_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063257_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	88	P065088	88	P065088_88	P065088	88	P065088_88	P065088	88	P065088_88
5610_P065089_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063258_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	89	P065089	89	P065089_89	P065089	89	P065089_89	P065089	89	P065089_89
5610_P065090_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063221_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	90	P065090	90	P065090_90	P065090	90	P065090_90	P065090	90	P065090_90
5610_P065091_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063259_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	91	P065091	91	P065091_91	P065091	91	P065091_91	P065091	91	P065091_91
5610_P065092_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063260_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	92	P065092	92	P065092_92	P065092	92	P065092_92	P065092	92	P065092_92
5610_P065093_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063261_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	93	P065093	93	P065093_93	P065093	93	P065093_93	P065093	93	P065093_93
5610_P065094_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063162_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	94	P065094	94	P065094_94	P065094	94	P065094_94	P065094	94	P065094_94
5610_P065095_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063262_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	95	P065095	95	P065095_95	P065095	95	P065095_95	P065095	95	P065095_95
5610_P065096_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063263_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	96	P065096	96	P065096_96	P065096	96	P065096_96	P065096	96	P065096_96
5610_P065097_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063264_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	97	P065097	97	P065097_97	P065097	97	P065097_97	P065097	97	P065097_97
5610_P065098_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063223_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	98	P065098	98	P065098_98	P065098	98	P065098_98	P065098	98	P065098_98
5610_P065099_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063265_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	99	P065099	99	P065099_99	P065099	99	P065099_99	P065099	99	P065099_99
5610_P065100_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063266_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	100	P065100	100	P065100_100	P065100	100	P065100_100	P065100	100	P065100_100
5610_P065101_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063338_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	101	P065101	101	P065101_101	P065101	101	P065101_101	P065101	101	P065101_101
5610_P065102_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063267_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	102	P065102	102	P065102_102	P065102	102	P065102_102	P065102	102	P065102_102
5610_P065103_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063268_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	103	P065103	103	P065103_103	P065103	103	P065103_103	P065103	103	P065103_103
5610_P065104_15SPD_FMS-35-45-55-65-75_R1.raw	5559_P064591_100SPD_FMS_45-65_R2.raw	Melanoma	104	P065104	104	P065104_104	P065104	104	P065104_104	P065104	104	P065104_104
5610_P065105_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063269_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	105	P065105	105	P065105_105	P065105	105	P065105_105	P065105	105	P065105_105
5610_P065106_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063271_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	106	P065106	106	P065106_106	P065106	106	P065106_106	P065106	106	P065106_106
5610_P065107_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063197_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	107	P065107	107	P065107_107	P065107	107	P065107_107	P065107	107	P065107_107
5610_P065108_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063273_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	108	P065108	108	P065108_108	P065108	108	P065108_108	P065108	108	P065108_108
5610_P065109_15SPD_FMS-35-45-55-65-75_R1.raw	5559_P064587_100SPD_FMS_45-65_R2.raw	Melanoma	109	P065109	109	P065109_109	P065109	109	P065109_109	P065109	109	P065109_109
5610_P065110_15SPD_FMS-35-45-55-65-75_R1.raw	5559_P064560_100SPD_FMS_45-65_R1.raw	Melanoma	110	P065110	110	P065110_110	P065110	110	P065110_110	P065110	110	P065110_110
5610_P065111_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063276_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	111	P065111	111	P065111_111	P065111	111	P065111_111	P065111	111	P065111_111
5610_P065112_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063326_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	112	P065112	112	P065112_112	P065112	112	P065112_112	P065112	112	P065112_112
5610_P065113_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063278_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	113	P065113	113	P065113_113	P065113	113	P065113_113	P065113	113	P065113_113
5610_P065114_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063279_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	114	P065114	114	P065114_114	P065114	114	P065114_114	P065114	114	P065114_114
5610_P065115_15SPD_FMS-35-45-55-65-75_R1.raw	5559_P064561_100SPD_FMS_45-65_R1.raw	Melanoma	115	P065115	115	P065115_115	P065115	115	P065115_115	P065115	115	P065115_115
5610_P065116_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063330_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	116	P065116	116	P065116_116	P065116	116	P065116_116	P065116	116	P065116_116
5610_P065117_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063347_TICNorm_100SPD_FMS-45-65_R2.raw	Melanoma	117	P065117	117	P065117_117	P065117	117	P065117_117	P065117	117	P065117_117
5610_P065118_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063282_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	118	P065118	118	P065118_118	P065118	118	P065118_118	P065118	118	P065118_118
5610_P065119_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063199_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	119	P065119	119	P065119_119	P065119	119	P065119_119	P065119	119	P065119_119
5610_P065120_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063209_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	120	P065120	120	P065120_120	P065120	120	P065120_120	P065120	120	P065120_120
5610_P065121_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063283_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	121	P065121	121	P065121_121	P065121	121	P065121_121	P065121	121	P065121_121
5610_P065122_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063284_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	122	P065122	122	P065122_122	P065122	122	P065122_122	P065122	122	P065122_122
5610_P065123_15SPD_FMS-35-45-55-65-75_R1.raw	5559_P064588_100SPD_FMS_45-65_R2.raw	Melanoma	123	P065123	123	P065123_123	P065123	123	P065123_123	P065123	123	P065123_123
5610_P065124_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063285_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	124	P065124	124	P065124_124	P065124	124	P065124_124	P065124	124	P065124_124
5610_P065125_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063286_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	125	P065125	125	P065125_125	P065125	125	P065125_125	P065125	125	P065125_125
5610_P065126_15SPD_FMS-35-45-55-65-75_R1.raw	5559_P064563_100SPD_FMS_45-65_R1.raw	Melanoma	126	P065126	126	P065126_126	P065126	126	P065126_126	P065126	126	P065126_126
5610_P065127_15SPD_FMS-35-45-55-65-75_R1.raw	5559_P064564_100SPD_FMS_45-65_R1.raw	Melanoma	127	P065127	127	P065127_127	P065127	127	P065127_127	P065127	127	P065127_127
5610_P065128_15SPD_FMS-35-45-55-65-75_R1.raw	5559_P064565_100SPD_FMS_45-65_R1.raw	Melanoma	128	P065128	128	P065128_128	P065128	128	P065128_128	P065128	128	P065128_128
5610_P065129_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063288_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	129	P065129	129	P065129_129	P065129	129	P065129_129	P065129	129	P065129_129
5610_P065130_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063344_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	130	P065130	130	P065130_130	P065130	130	P065130_130	P065130	130	P065130_130
5610_P065131_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063289_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	131	P065131	131	P065131_131	P065131	131	P065131_131	P065131	131	P065131_131
5610_P065132_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063290_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	132	P065132	132	P065132_132	P065132	132	P065132_132	P065132	132	P065132_132
5610_P065133_15SPD_FMS-35-45-55-65-75_R1.raw	5559_P064589_100SPD_FMS_45-65_R2.raw	Melanoma	133	P065133	133	P065133_133	P065133	133	P065133_133	P065133	133	P065133_133
5610_P065134_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063291_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	134	P065134	134	P065134_134	P065134	134	P065134_134	P065134	134	P065134_134
5611_P065179_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063292_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	135	P065179	135	P065179_135	P065179	135	P065179_135	P065179	135	P065179_135
5611_P065180_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063293_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	136	P065180	136	P065180_136	P065180	136	P065180_136	P065180	136	P065180_136
5611_P065181_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063204_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	137	P065181	137	P065181_137	P065181	137	P065181_137	P065181	137	P065181_137
5611_P065182_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063294_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	138	P065182	138	P065182_138	P065182	138	P065182_138	P065182	138	P065182_138
5611_P065183_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063297_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	139	P065183	139	P065183_139	P065183	139	P065183_139	P065183	139	P065183_139
5611_P065184_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063339_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	140	P065184	140	P065184_140	P065184	140	P065184_140	P065184	140	P065184_140
5611_P065185_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063298_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	141	P065185	141	P065185_141	P065185	141	P065185_141	P065185	141	P065185_141
5611_P065186_15SPD_FMS-35-45-55-65-75_R1.raw	5559_P064592_100SPD_FMS_45-65_R2.raw	Melanoma	142	P065186	142	P065186_142	P065186	142	P065186_142	P065186	142	P065186_142
5611_P065187_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063299_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	143	P065187	143	P065187_143	P065187	143	P065187_143	P065187	143	P065187_143
5611_P065188_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063300_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	144	P065188	144	P065188_144	P065188	144	P065188_144	P065188	144	P065188_144
5611_P065189_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063301_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	145	P065189	145	P065189_145	P065189	145	P065189_145	P065189	145	P065189_145
5611_P065190_15SPD_FMS-35-45-55-65-75_R1.raw	5559_P064597_100SPD_FMS_45-65_R1.raw	Melanoma	146	P065190	146	P065190_146	P065190	146	P065190_146	P065190	146	P065190_146
5611_P065191_15SPD_FMS-35-45-55-65-75_R1.raw	5559_P064577_100SPD_FMS_45-65_R1.raw	Melanoma	147	P065191	147	P065191_147	P065191	147	P065191_147	P065191	147	P065191_147
5611_P065192_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063302_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	148	P065192	148	P065192_148	P065192	148	P065192_148	P065192	148	P065192_148
5611_P065193_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063303_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	149	P065193	149	P065193_149	P065193	149	P065193_149	P065193	149	P065193_149
5611_P065194_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063304_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	150	P065194	150	P065194_150	P065194	150	P065194_150	P065194	150	P065194_150
5611_P065195_15SPD_FMS-35-45-55-65-75_R1.raw	5559_P064590_100SPD_FMS_45-65_R2.raw	Melanoma	151	P065195	151	P065195_151	P065195	151	P065195_151	P065195	151	P065195_151
5611_P065196_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063305_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	152	P065196	152	P065196_152	P065196	152	P065196_152	P065196	152	P065196_152
5611_P065197_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063340_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	153	P065197	153	P065197_153	P065197	153	P065197_153	P065197	153	P065197_153
5611_P065198_15SPD_FMS-35-45-55-65-75_R1.raw	5409_P063306_TICNorm_100SPD_FMS-45-65_R1.raw	Melanoma	154	P065198	154	P065198_154	P065198	154	P065198_154	P065198	154	P065198_154
