"Protein.Groups","sample_typepoor.logFC","sample_typepoor.adjPval"
"ARP2_HUMAN",0.718422436311481,0.0443908320948775
"ARP3_HUMAN",0.632949192125921,0.0678269692658216
"ARP3B_HUMAN",-0.166297863709352,0.801722812345745
"ARP3B_HUMAN;ARP3_HUMAN",-0.413140236119512,0.596130628041122
"ARP5L_HUMAN",-0.684051393463896,0.220830113607179
"ARP5L_HUMAN;ARPC5_HUMAN",0.24405920806855,0.648352297106529
"ARPC2_HUMAN",0.477924753698356,0.128941035527499
"ARPC3_HUMAN",0.893554367865845,0.0374969391020405
"ARPC4_HUMAN",0.508446723317853,0.209484133729096
"ARPC5_HUMAN",0.80729513890323,0.175827982172064
"ARRB1_HUMAN",-0.131756685579851,0.839981633856285
"ARRB2_HUMAN",-0.459331580010004,0.548968192111591
"ARSA_HUMAN",0.60602552784242,0.352416868512874
"ARSB_HUMAN",0.120188718217489,0.880672040558058
"ARVC_HUMAN",-0.248999676279771,0.675694722907739
"ASAH1_HUMAN",0.597720421485982,0.408914080448447
"ASAP1_HUMAN",0.127184279275864,0.714597822402544
"ASAP1_HUMAN;ASAP2_HUMAN",0.567584776753473,0.0492789269090059
"ASAP2_HUMAN",0.0443397970696923,0.896603482178007
"ASC_HUMAN",0.817962717532485,0.391610151764272
"ASGL1_HUMAN",-0.541211836883938,0.263615155336273
"ASH2L_HUMAN",NA,NA
"ASML_HUMAN",-0.492132872185135,0.35859137131645
"ASNS_HUMAN",-0.380627569729509,0.71582280699584
"ASPC1_HUMAN",0.951202814489311,0.196996589425753
"ASPH_HUMAN",0.560578821886486,0.0984858691470748
"ASSY_HUMAN",-0.713461859622937,0.13600411085523
"ASTN1_HUMAN",0.0643223894977471,0.91244893461152
"AT11B_HUMAN",-0.619871993845527,0.677923719759538
"AT12A_HUMAN;AT1A1_HUMAN;AT1A2_HUMAN;AT1A3_HUMAN;AT1A4_HUMAN",-6.29004116985672,0.0342552846160688
"AT12A_HUMAN;AT1A1_HUMAN;AT1A2_HUMAN;AT1A3_HUMAN;AT1A4_HUMAN;ATP4A_HUMAN",-1.15998518121345,0.200746096887134
"AT12A_HUMAN;AT1A2_HUMAN;AT1A3_HUMAN;AT1A4_HUMAN",-0.667431410900697,0.675929828233091
"AT12A_HUMAN;AT1A3_HUMAN",-1.09987569652122,0.253203292059118
"AT131_HUMAN",0.0165481480517041,0.982800986163595
"AT1A1_HUMAN",-0.230272968868256,0.853171836223867
"AT1A1_HUMAN;AT1A2_HUMAN;AT1A3_HUMAN",-0.894974685426844,0.499426519764613
"AT1A1_HUMAN;AT1A2_HUMAN;AT1A3_HUMAN;AT1A4_HUMAN",-0.602112611992699,0.629570206396849
"AT1A1_HUMAN;AT1A2_HUMAN;AT1A3_HUMAN;ATP4A_HUMAN",-0.763973114771946,0.319103684973029
"AT1A1_HUMAN;AT1A3_HUMAN",-0.979126648004694,0.373550015657815
"AT1A2_HUMAN",-0.826160518180167,0.368102414389478
"AT1A2_HUMAN;AT1A3_HUMAN",-0.0226736270224238,0.976595611963463
"AT1A2_HUMAN;AT1A4_HUMAN",0.225998072152732,0.817500525307998
"AT1A3_HUMAN",-0.217144261052772,0.791396843684095
"AT1A3_HUMAN;AT1A4_HUMAN",-0.241557498412177,0.794903852332704
"AT1B1_HUMAN",-0.901272337582485,0.560690874375886
"AT1B2_HUMAN",-0.356085230067242,0.570416538833752
"AT1B3_HUMAN",0.340841143780241,0.387930348096336
"AT2A1_HUMAN;AT2A2_HUMAN",0.00170330273656588,0.997392428034098
"AT2A1_HUMAN;AT2A2_HUMAN;AT2A3_HUMAN",-0.373168418701801,0.488706808496134
"AT2A2_HUMAN",0.0599414551262863,0.938989931595049
"AT2A2_HUMAN;AT2A3_HUMAN",-0.109345914393049,0.968032660304001
"AT2B1_HUMAN",-0.329184653506271,0.758770395112804
"AT2B1_HUMAN;AT2B2_HUMAN",-0.580831345639879,0.663064670015016
"AT2B1_HUMAN;AT2B2_HUMAN;AT2B3_HUMAN;AT2B4_HUMAN",-0.395351474812652,0.711801641278895
"AT2B1_HUMAN;AT2B3_HUMAN;AT2B4_HUMAN",-0.285230194858608,0.834342300577322
"AT2B1_HUMAN;AT2B4_HUMAN",-1.16830158670836,0.292012078386968
"AT2B2_HUMAN",-0.0817176577491623,0.939705172807038
"AT2B2_HUMAN;AT2B3_HUMAN",0.700719384793685,0.52318715343455
"AT2B3_HUMAN",-0.827956665475977,0.249778726540895
"AT2B4_HUMAN",-0.317859659596721,0.774902489810172
"AT2C1_HUMAN",-0.332668674490792,0.578611832481056
"AT5F1_HUMAN",0.090538285755956,0.910290501065875
"AT8A1_HUMAN",-0.68299702642756,0.210149550710972
"AT8A1_HUMAN;AT8A2_HUMAN",-0.609075493228231,0.163633550537148
"ATAD1_HUMAN",-0.630012184198639,0.219717700940811
"ATAT_HUMAN",0.131580430279644,0.730871991881868
"ATCAY_HUMAN",0.138783205683103,0.880672040558058
"ATD3A_HUMAN",0.109186676597493,0.896603482178007
"ATD3A_HUMAN;ATD3B_HUMAN",-0.42676639207712,0.187458412078291
"ATD3B_HUMAN",-0.159098201658647,0.558586381582713
"ATE1_HUMAN",0.574928095633384,0.385783090018288
"ATF7_HUMAN",NA,NA
"ATG13_HUMAN",-0.333795824683818,0.755861903977659
"ATG2A_HUMAN",-0.590515254075134,0.550092436735268
"ATG2B_HUMAN",-0.440054171939895,0.311814791573698
"ATG3_HUMAN",0.249902612538955,0.437800319857045
"ATG4B_HUMAN",0.511335847210094,0.459603616138587
"ATG7_HUMAN",-0.261858199394041,0.481314563050893
"ATG9A_HUMAN",0.328708788978686,0.842773492863977
"ATLA1_HUMAN",-0.0732245721950283,0.916147808151454
"ATLA2_HUMAN",-0.351987985496215,0.494991476376589
"ATLA3_HUMAN",0.584460942649146,0.264091180193798
"ATM_HUMAN",NA,NA
"ATOX1_HUMAN",NA,NA
"ATP5H_HUMAN",-0.123327142407494,0.850833241098121
"ATP5I_HUMAN",-0.189187149968057,0.794114280423692
"ATP5J_HUMAN",0.0690939291908575,0.892234750191367
"ATP5L_HUMAN",-0.0163183226962535,0.988830143319493
"ATP5S_HUMAN",-0.215505585511811,0.480361372225334
"ATP6_HUMAN",NA,NA
"ATP9A_HUMAN",-0.283413927951478,0.543184243199465
"ATPA_HUMAN",0.0131339169088909,0.992857401003399
"ATPB_HUMAN",0.277987172871079,0.758621329795956
"ATPD_HUMAN",0.414040648504984,0.593370035291693
"ATPF1_HUMAN",-0.239946800470541,0.609001887689433
"ATPF2_HUMAN",1.42191562203134,0.152864109258394
"ATPG_HUMAN",0.263697185003016,0.696783323146567
"ATPK_HUMAN",-0.297422917561676,0.778361719772448
"ATPMK_HUMAN",-0.484747768469416,0.41164142781814
"ATPO_HUMAN",-0.0568254521053052,0.965774447694496
"ATRAP_HUMAN",0.207973140764527,0.640851432863881
"ATRN_HUMAN",NA,NA
"ATRX_HUMAN",NA,NA
"ATX10_HUMAN",0.140310413535744,0.675929828233091
"ATX2_HUMAN",0.436100649349393,0.175054875224638
"ATX2L_HUMAN",0.139778144051989,0.788508416449069
"AUHM_HUMAN",-0.310114080383326,0.619116263442758
"AUXI_HUMAN",-0.122206275287425,0.871461555799391
"AVL9_HUMAN",-0.0290293509356777,0.965774447694496
"B2CL1_HUMAN",-0.114700246439609,0.755436766795836
"B2L13_HUMAN",-0.631790798230771,0.105707469825752
"B3A2_HUMAN",NA,NA
"B3AT_HUMAN",1.24843725825214,0.129567255985085
"B4GA1_HUMAN",0.0364611550289813,0.961418760503496
"B4GT5_HUMAN",NA,NA
"BAALC_HUMAN",NA,NA
"BABA1_HUMAN",0.857341835816571,0.467553133320765
"BACH_HUMAN",-0.292751694887231,0.735615264603022
"BAD_HUMAN",0.378585923251457,0.701921245327944
"BAF_HUMAN",1.52729351758731,0.108850570869043
"BAG1_HUMAN",NA,NA
"BAG2_HUMAN",1.95530283612819,0.0678269692658216
"BAG3_HUMAN",-0.535677400673461,0.321713776424573
"BAG4_HUMAN",NA,NA
"BAG5_HUMAN",-0.218247268648167,0.509724664754852
"BAG6_HUMAN",0.202955221824477,0.526849518203758
"BAIP2_HUMAN",-0.854056761298719,0.190764815909469
"BAP18_HUMAN",NA,NA
"BAP31_HUMAN",-0.133992507599327,0.870827689995554
"BASI_HUMAN",-0.122282118062051,0.787167629128232
"BASP1_HUMAN",-1.86410089736826,0.191833374146695
"BAX_HUMAN",0.306357801063221,0.696783323146567
"BAZ1B_HUMAN",NA,NA
"BCAM_HUMAN",0.00490143310504999,0.992949180476876
"BCAR1_HUMAN",0.0687111174908973,0.963824970320833
"BCAS1_HUMAN",-0.839851014029078,0.184327089287454
"BCAS3_HUMAN",-0.40988851082433,0.509292304008843
"BCAT1_HUMAN",-0.769573377038799,0.306494906227824
"BCCIP_HUMAN",NA,NA
"BCKD_HUMAN",-0.609589330327895,0.195124492694334
"BCLF1_HUMAN",0.675394715509318,0.210149550710972
"BCR_HUMAN",-0.161900192728638,0.718982368626801
"BCS1_HUMAN",0.11006846431689,0.853171836223867
"BDH_HUMAN",-0.582684890250719,0.428313014275758
"BDH2_HUMAN",-0.336994752111885,0.420131656240381
"BET1_HUMAN",NA,NA
"BGAL_HUMAN",1.74749656924529,0.248344779468961
"BGH3_HUMAN",0.0951616835698946,0.963824970320833
"BGLR_HUMAN",0.999682817302559,0.0764375305244126
"BI1_HUMAN",1.40227115265935,0.33082991712286
"BICD2_HUMAN",NA,NA
"BID_HUMAN",NA,NA
"BIEA_HUMAN",0.27057911554904,0.265007014442118
"BIG1_HUMAN;BIG2_HUMAN",-0.0594401972969971,0.901284917294266
"BIG2_HUMAN",-0.320807004181465,0.678008095956006
"BIG3_HUMAN",-0.00236268483543515,0.994855570426733
"BIN1_HUMAN",-0.200459286022539,0.839977029395848
"BIP_HUMAN",0.798228713877358,0.147081159501175
"BIP_HUMAN;HS71L_HUMAN;HSP72_HUMAN;HSP7C_HUMAN",1.20689363559012,0.39306978735299
"BL1S1_HUMAN",NA,NA
"BL1S2_HUMAN",0.087550360198009,0.901368578805958
"BL1S3_HUMAN",NA,NA
"BLMH_HUMAN",0.319366485007992,0.413386803423858
"BLVRB_HUMAN",0.759141412742421,0.106727132360224
"BMP2K_HUMAN",NA,NA
"BMPR2_HUMAN",0.139127887586433,0.73730339151327
"BNI3L_HUMAN",0.100259800432293,0.871569951823061
"BODG_HUMAN",-0.80322574436358,0.116308927210592
"BOLA2_HUMAN",NA,NA
"BORG4_HUMAN",NA,NA
"BPIA3_HUMAN",-0.396413812185704,0.352737467554161
"BPL1_HUMAN",NA,NA
"BPNT1_HUMAN",0.121257090843113,0.751502050465051
"BRAF_HUMAN",0.454517142134674,0.298034625549846
"BRAT1_HUMAN",NA,NA
"BRCC3_HUMAN",-0.0378321177690674,0.980918291085344
"BRD4_HUMAN",NA,NA
"BRI3B_HUMAN",-0.177757506634368,0.758347820600243
"BRK1_HUMAN",0.00295380112984382,0.995533757596402
"BROX_HUMAN",0.145197391391896,0.762238478224938
"BRSK1_HUMAN",-0.303953664315587,0.52318715343455
"BRSK1_HUMAN;BRSK2_HUMAN",-0.00815735654404612,0.988830143319493
"BRSK2_HUMAN",0.648641458460215,0.247768406595856
"BRX1_HUMAN",NA,NA
"BSN_HUMAN",-0.677899093631438,0.383279857423071
"BST2_HUMAN",2.38017542885435,0.0764375305244126
"BT3A2_HUMAN;BT3A3_HUMAN",0.465494445832907,0.41052075480077
"BT3A3_HUMAN",0.34902759060347,0.414037826216702
"BT3L4_HUMAN",0.395707132854388,0.571723074789367
"BTBDH_HUMAN",-1.22822110052376,0.149115629148745
"BTD_HUMAN",NA,NA
"BTF3_HUMAN",1.08973535839399,0.0494850809103429
"BUB3_HUMAN",0.421658678904721,0.558283190206456
"BYST_HUMAN",NA,NA
"BZW1_HUMAN",0.701651817034332,0.663919182898269
"BZW1_HUMAN;BZW2_HUMAN",1.28074982699483,0.128941035527499
"BZW2_HUMAN",1.28001298096292,0.10600821106617
"C10_HUMAN",0.191073338451649,0.488706808496134
"C163A_HUMAN",1.17107137250336,0.240322051838877
"C170B_HUMAN",0.0443399589629106,0.916608570339476
"C1QB_HUMAN",0.427993490660699,0.52713998047088
"C1QBP_HUMAN",0.303803649159237,0.519404475688286
"C1QC_HUMAN",-0.266473083919335,0.746996157200563
"C1S_HUMAN",-1.27264057927175,0.298034625549846
"C1TC_HUMAN",0.57581177969643,0.158804014168064
"C1TM_HUMAN",0.408979994993527,0.13556013426569
"C2C2L_HUMAN",-0.230613619358461,0.63256100963928
"C2CD2_HUMAN",-0.848182677131678,0.228679433787384
"C2CD5_HUMAN",-0.102919223448245,0.818515354826444
"C2D1A_HUMAN",0.147483404582018,0.839209755990956
"C2D1B_HUMAN",NA,NA
"C4BPA_HUMAN",0.338681064314066,0.839977029395848
"C560_HUMAN",-0.0123942756555784,0.988830143319493
"C99L2_HUMAN",-0.286081174085874,0.488714280915457
"CA198_HUMAN",0.877118078071376,0.170855520015785
"CA2D1_HUMAN",-0.383842903542379,0.5382656475908
"CA2D1_HUMAN;CA2D2_HUMAN",NA,NA
"CA2D2_HUMAN",-0.41056044763346,0.254213232924012
"CA2D3_HUMAN",-0.232040783631516,0.70529811142057
"CAB39_HUMAN",0.0538549594557625,0.931613694041315
"CAB45_HUMAN",NA,NA
"CABP1_HUMAN",0.276743588515406,0.614060543673328
"CAC1A_HUMAN",0.0886439884277882,0.954935817338672
"CAC1B_HUMAN",-0.0564317295918734,0.961642096157905
"CAC1E_HUMAN",0.180271505166849,0.839449506884874
"CACB1_HUMAN",0.116042450485392,0.839209755990956
"CACB1_HUMAN;CACB3_HUMAN;CACB4_HUMAN",-0.0955229239786056,0.855974059269027
"CACB3_HUMAN",-0.304695743004798,0.646489714875857
"CACB4_HUMAN",-0.236929969491603,0.891265095667798
"CACO1_HUMAN",-0.343685792456251,0.659695721030754
"CACP_HUMAN",0.0644147740883955,0.932403028463823
"CAD10_HUMAN",-0.0588818047604926,0.919285492913176
"CAD13_HUMAN",-0.149853171138676,0.815322068313358
"CADH1_HUMAN",1.8914888864493,0.0570762399444944
"CADH2_HUMAN",-0.320503140702656,0.599826034926626
"CADM1_HUMAN",-0.220866761955716,0.671440884263365
"CADM2_HUMAN",-0.518819747840169,0.464941178292364
"CADM3_HUMAN",-0.105192476800503,0.824884607624435
"CADM4_HUMAN",-0.466041893892589,0.285820015509568
"CAH1_HUMAN",0.853983023218851,0.521338868728929
"CAH14_HUMAN",0.428274930706023,0.599826034926626
"CAH4_HUMAN",0.0215088408964823,0.980987662044179
"CAH8_HUMAN",0.499572872681731,0.776122073938269
"CALB1_HUMAN",0.376547673693272,0.693440321907393
"CALB1_HUMAN;CALB2_HUMAN",0.0541431303682978,0.957943467180259
"CALB2_HUMAN",0.0707360782148641,0.950018673778721
"CALD1_HUMAN",0.58665685761794,0.476242071998122
"CALL3_HUMAN",0.900052425871669,0.368102414389478
"CALL3_HUMAN;CALM2_HUMAN",0.74973087501423,0.396457727280373
"CALM2_HUMAN",0.503599600295672,0.554683533296309
"CALR_HUMAN",0.77743049565538,0.196052016391558
"CALU_HUMAN",1.33965774887549,0.0606725367531993
"CALX_HUMAN",0.538751471715144,0.240550489912342
"CAMKV_HUMAN",0.00168855165135148,0.997392428034098
"CAMLG_HUMAN",0.0842685156894016,0.925759028124672
"CAMP1_HUMAN",0.349061938848472,0.756385002250791
"CAMP2_HUMAN",0.46789764696549,0.35404891701589
"CAMP3_HUMAN",0.0836830343138512,0.776122073938269
"CAN1_HUMAN",0.176678375210408,0.594006974134501
"CAN2_HUMAN",0.225220440540904,0.630899782894904
"CAN5_HUMAN",-0.108898513315052,0.849538728462914
"CANB1_HUMAN",-0.525359252314643,0.469743604854687
"CANB1_HUMAN;CANB2_HUMAN",0.488676929934418,0.368102414389478
"CAND1_HUMAN",0.275543525998561,0.708294227329097
"CAND1_HUMAN;CAND2_HUMAN",0.362462231853388,0.308561805057673
"CAP1_HUMAN",0.307353762804797,0.324137433000874
"CAP1_HUMAN;CAP2_HUMAN",0.134559307771327,0.910694692480739
"CAP2_HUMAN",-0.384563451157428,0.688116480248347
"CAPG_HUMAN",0.640394705484311,0.473666121108564
"CAPR1_HUMAN",0.792096067236499,0.0927640132804955
"CAPS1_HUMAN",-0.427737324019434,0.492015678193003
"CAPS1_HUMAN;CAPS2_HUMAN",-0.628950216546957,0.373893013764628
"CAPS2_HUMAN",-0.523757885298661,0.375185580817838
"CAPZB_HUMAN",0.412796069807457,0.134356265786432
"CAR16_HUMAN;CASP1_HUMAN",NA,NA
"CARF_HUMAN",NA,NA
"CARL1_HUMAN",-0.216078246852234,0.788543791674774
"CARL2_HUMAN",-0.33951544092796,0.461378952119527
"CARM1_HUMAN",-0.801477951233948,0.192014872807906
"CASP2_HUMAN",NA,NA
"CASP3_HUMAN",NA,NA
"CASP7_HUMAN",NA,NA
"CASP8_HUMAN",NA,NA
"CASPE_HUMAN",NA,NA
"CAST2_HUMAN",0.228617417234515,0.462004430431397
"CATB_HUMAN",0.541555201257732,0.439140691817206
"CATC_HUMAN",-0.0554959288693128,0.950644202810777
"CATD_HUMAN",0.500625767295321,0.366057721192023
"CATG_HUMAN",NA,NA
"CATH_HUMAN",0.96678249593249,0.184327089287454
"CATL1_HUMAN",NA,NA
"CATS_HUMAN",NA,NA
"CATZ_HUMAN",NA,NA
"CAV1_HUMAN",NA,NA
"CAVN1_HUMAN",0.427475571311512,0.415198245810987
"CAVN2_HUMAN",0.0823599040035002,0.947962160005293
"CAVN3_HUMAN",NA,NA
"CAYP1_HUMAN",-2.83349201987492,0.0329970086571062
"CAZA1_HUMAN",0.58828428807782,0.0443908320948775
"CAZA1_HUMAN;CAZA2_HUMAN",0.348209735263829,0.184619490913802
"CAZA2_HUMAN",0.162091993809886,0.801722812345745
"CB39L_HUMAN",-0.101107268987481,0.853171836223867
"CBPD_HUMAN",0.736492520545959,0.400056790295516
"CBPE_HUMAN",-0.408877653372168,0.447803970213768
"CBPM_HUMAN",0.72052607432485,0.366932540288634
"CBPQ_HUMAN",0.415500140526193,0.363695152119159
"CBR1_HUMAN",-0.0716641078518514,0.948804288479597
"CBR1_HUMAN;CBR3_HUMAN",-0.347805261038433,0.62161376074365
"CBR3_HUMAN",-0.0185227560826746,0.980987662044179
"CBS_HUMAN",NA,NA
"CBX1_HUMAN",0.619267793820413,0.160938842397622
"CBX1_HUMAN;CBX3_HUMAN",0.0935327752859342,0.94230699596926
"CBX3_HUMAN",1.06070190424334,0.144968646272685
"CBX5_HUMAN",NA,NA
"CC124_HUMAN",0.834675580321959,0.167742114906377
"CC127_HUMAN",-0.722099446599145,0.35404891701589
"CC177_HUMAN",NA,NA
"CC50A_HUMAN",-0.723429260692076,0.129517912529934
"CC90B_HUMAN",0.239575236852002,0.794903852332704
"CCAR1_HUMAN",NA,NA
"CCAR2_HUMAN",1.14504528871833,0.0306131118405449
"CCD22_HUMAN",0.689845587385835,0.0329970086571062
"CCD43_HUMAN",0.774303685182282,0.110994056890786
"CCD47_HUMAN",0.271361088585562,0.646489714875857
"CCD91_HUMAN",-0.794155969515095,0.283702474125221
"CCD92_HUMAN",0.0723109351029598,0.864075977183533
"CCD93_HUMAN",0.324874960891438,0.344090257925417
"CCDC6_HUMAN",-0.257548258426001,0.725063150650082
"CCDC9_HUMAN",NA,NA
"CCG3_HUMAN",0.0432486949401978,0.953879291284912
"CCG8_HUMAN",NA,NA
"CCNK_HUMAN",NA,NA
"CCNY_HUMAN",0.0604556005105228,0.93726724731142
"CCS_HUMAN",0.543920312117169,0.140872252461874
"CD109_HUMAN",NA,NA
"CD14_HUMAN",-0.113525663287266,0.910864024965979
"CD151_HUMAN",-1.49877039629018,0.267243766372952
"CD166_HUMAN",-0.235193126174448,0.418914001151995
"CD276_HUMAN",NA,NA
"CD2AP_HUMAN",1.15709759711974,0.026192225980704
"CD36_HUMAN",NA,NA
"CD44_HUMAN",0.816015198052714,0.321470946642611
"CD47_HUMAN",-0.120625507454393,0.938027191615996
"CD59_HUMAN",-0.659178486611092,0.18585201185569
"CD81_HUMAN",-0.896361398481551,0.0443908320948775
"CD82_HUMAN",-0.563522267110541,0.600188297181344
"CD9_HUMAN",-1.07386386260884,0.260682025099916
"CDC16_HUMAN",0.472944050974669,0.687255578513711
"CDC27_HUMAN",NA,NA
"CDC37_HUMAN",0.570978971254134,0.140420130401793
"CDC42_HUMAN",0.313844740624866,0.762210159270932
"CDC5L_HUMAN",NA,NA
"CDC73_HUMAN",NA,NA
"CDIPT_HUMAN",-0.411461153429205,0.278096969885399
"CDK12_HUMAN;CDK14_HUMAN;CDK16_HUMAN;CDK18_HUMAN;CDK2_HUMAN;CDK5_HUMAN;CDK6_HUMAN;CDK9_HUMAN",0.117885763399878,0.839209755990956
"CDK14_HUMAN",0.542299977146651,0.595011685250871
"CDK18_HUMAN",1.80110953241814,0.163633550537148
"CDK2_HUMAN",NA,NA
"CDK5_HUMAN",-0.135728840330755,0.802696922123397
"CDK6_HUMAN",NA,NA
"CDO1_HUMAN",0.270986555851352,0.576082836071721
"CDS2_HUMAN",-0.542194173314421,0.17218697154024
"CDV3_HUMAN",0.299772128019384,0.656992701688022
"CE051_HUMAN",0.761856644450263,0.154372261595651
"CE170_HUMAN",0.248063992762844,0.685056941756425
"CEBPZ_HUMAN",NA,NA
"CELF2_HUMAN",-0.449403227748692,0.305754602597995
"CELF4_HUMAN",-0.00275386135907685,0.997392428034098
"CEND_HUMAN",-0.387680411606737,0.591301900712805
"CENPP_HUMAN",-1.65503865667478,0.191833374146695
"CENPV_HUMAN",-0.0773981352152538,0.866449896252087
"CEP41_HUMAN",0.0959341832266498,0.884133645640953
"CEP43_HUMAN",NA,NA
"CEP44_HUMAN",NA,NA
"CERT_HUMAN",NA,NA
"CERU_HUMAN",0.823704364131493,0.213659999861231
"CETN2_HUMAN",NA,NA
"CFAB_HUMAN",0.49728287713281,0.553010368038666
"CFAH_HUMAN",0.691324280611769,0.235383035431373
"CFAH_HUMAN;FHR1_HUMAN",0.871359424531902,0.494991476376589
"CFAI_HUMAN",1.56477762509749,0.0979671145784896
"CG050_HUMAN",1.72238726073774,0.0723855219797653
"CGL_HUMAN",0.967352976189519,0.380407247510939
"CH10_HUMAN",0.407802990556333,0.356182115900516
"CH3L1_HUMAN",0.400193065027276,0.356816743197142
"CH60_HUMAN",0.241916935242325,0.699048692925008
"CHAP1_HUMAN",NA,NA
"CHD3_HUMAN",NA,NA
"CHD4_HUMAN",NA,NA
"CHDH_HUMAN",0.128531539103404,0.839977029395848
"CHERP_HUMAN",0.332909464418845,0.819445706308428
"CHID1_HUMAN",0.378785581124648,0.679350336304555
"CHIN_HUMAN",-0.153788557515875,0.702851250938114
"CHIP_HUMAN",-0.11514085360612,0.815435668085008
"CHM1B_HUMAN",NA,NA
"CHM2A_HUMAN",0.042160117393504,0.954935817338672
"CHM4A_HUMAN",0.0630547965716435,0.93512437504868
"CHM4B_HUMAN",0.185859825781003,0.517953416471859
"CHMP3_HUMAN",-0.50288037402715,0.791396843684095
"CHMP5_HUMAN",-0.142249791209915,0.733912963240654
"CHMP6_HUMAN",-0.298540417340953,0.396591433391086
"CHMP7_HUMAN",-0.0543144179384368,0.925759028124672
"CHP1_HUMAN",0.0925243362948702,0.794903852332704
"CHP3_HUMAN",0.0436355507781504,0.939426992428955
"CHRD1_HUMAN",0.0566068351618402,0.867914048406572
"CHSP1_HUMAN",0.255179596515231,0.715068013077295
"CI072_HUMAN",0.031694437020327,0.960731679761668
"CIA2A_HUMAN",1.23784087033193,0.0198907540237152
"CIA2B_HUMAN",0.146855419274564,0.724429128562174
"CIAO1_HUMAN",0.634122283634674,0.438047362433717
"CIP2A_HUMAN",NA,NA
"CIP4_HUMAN",NA,NA
"CIRBP_HUMAN",0.723237050492889,0.242459462722353
"CISD1_HUMAN",-0.844867947816177,0.396558462425137
"CISD2_HUMAN",0.432990679678209,0.191833374146695
"CISY_HUMAN",0.458600374304145,0.62155901640926
"CK054_HUMAN",1.53148895491404,0.13600411085523
"CK068_HUMAN",-0.722177659963139,0.402351032166588
"CK5P3_HUMAN",0.166469885600757,0.749132750458903
"CKAP4_HUMAN",0.80910573943016,0.205621175360466
"CKAP5_HUMAN",0.0124070631936613,0.987391139980292
"CKLF5_HUMAN",0.0936098012621142,0.91244893461152
"CLAP1_HUMAN",-0.657032717292741,0.211847014688461
"CLAP1_HUMAN;CLAP2_HUMAN",-0.230322616382998,0.640362509402332
"CLAP2_HUMAN",-0.125714044220768,0.79542570082836
"CLCB_HUMAN",-0.170567609013063,0.8362217505116
"CLCC1_HUMAN",-0.0368527441863228,0.965774447694496
"CLCN3_HUMAN",NA,NA
"CLCN4_HUMAN",-0.104288052587996,0.911790489641495
"CLCN6_HUMAN",0.176679739094419,0.679430319079212
"CLCN7_HUMAN",NA,NA
"CLDN1_HUMAN",NA,NA
"CLH1_HUMAN",0.391547128424496,0.704813733534234
"CLH1_HUMAN;CLH2_HUMAN",0.543654178734243,0.549423329165396
"CLIC1_HUMAN",0.879929236763128,0.304690984308835
"CLIC4_HUMAN",0.464813924728836,0.487095776918585
"CLIC5_HUMAN",-0.0742926302892284,0.980987662044179
"CLIP1_HUMAN",0.100459761896226,0.839977029395848
"CLIP1_HUMAN;CLIP2_HUMAN",-0.26350977827266,0.406593496644336
"CLIP2_HUMAN",-0.11336859104559,0.828086325383724
"CLMN_HUMAN",-0.0621078526720325,0.901284917294266
"CLPB_HUMAN",-0.0262220120720301,0.963824970320833
"CLPP_HUMAN",NA,NA
"CLPT1_HUMAN",0.331549541291036,0.406099798000253
"CLPX_HUMAN",0.97763261849309,0.13556013426569
"CLU_HUMAN",-0.299882448643556,0.612047236670127
"CLUS_HUMAN",-0.795235676061627,0.208560312278167
"CLVS1_HUMAN;CLVS2_HUMAN",-0.161618959153488,0.710369289501182
"CLVS2_HUMAN",-0.407306985150114,0.3659767227726
"CLYBL_HUMAN",0.144502812976814,0.732634797582232
"CMBL_HUMAN",0.16487051269915,0.779764606515726
"CMC1_HUMAN",-0.173576660487719,0.896992745667604
"CMC1_HUMAN;CMC2_HUMAN",0.227303269777178,0.700221497329442
"CMC2_HUMAN",0.913790090952715,0.143614966772049
"CMGA_HUMAN",-0.370122405827119,0.448396494990773
"CMIP_HUMAN",-0.194404649750184,0.869715123055805
"CMPK2_HUMAN",-0.409327556856772,0.699905276815157
"CMTR1_HUMAN",NA,NA
"CN37_HUMAN",-0.813660898843999,0.532812863030856
"CND3_HUMAN",NA,NA
"CNDP1_HUMAN",0.178016470481832,0.798567363500912
"CNDP2_HUMAN",-0.0467346565025341,0.937439874358373
"CNKR2_HUMAN",0.166639627736679,0.834342300577322
"CNN2_HUMAN",0.00741363132143806,0.996342510368511
"CNN2_HUMAN;CNN3_HUMAN",0.362502870292905,0.853171836223867
"CNN3_HUMAN",1.00492512573779,0.183467330885997
"CNNM2_HUMAN",0.105610877957445,0.853171836223867
"CNOT1_HUMAN",0.262407781860944,0.699048692925008
"CNOT2_HUMAN",NA,NA
"CNOT3_HUMAN",0.88405460807307,0.450880018993796
"CNPY2_HUMAN",0.720964755976813,0.208560312278167
"CNPY3_HUMAN",0.657963084885056,0.0343078342628508
"CNPY4_HUMAN",1.19653480618596,0.285761644770062
"CNRP1_HUMAN",-0.703806609568783,0.528792443713851
"CNTFR_HUMAN",0.0137833358866765,0.986429539678234
"CNTN1_HUMAN",-0.243419481291686,0.850833241098121
"CNTN2_HUMAN",-0.0147502744707718,0.982920793414658
"CNTN4_HUMAN",0.361727826295552,0.59811906366652
"CNTP1_HUMAN",-0.234304311057204,0.735008579449071
"CNTP2_HUMAN",0.0149124570412229,0.985851360260969
