"","logFC","pval","adjPval","negLogAdjPval","significant"
"MK01_HUMAN",-1.31528671796963,0.0425750855576461,0.275495669128335,0.559885223993502,FALSE
"MK01_HUMAN;MK03_HUMAN",-1.13480176798527,0.14211433496527,0.471444438959021,0.326569482725879,FALSE
"MK03_HUMAN",-0.960662362480314,0.050256474060478,0.296513230472595,0.52795592357106,FALSE
"MK09_HUMAN;MK10_HUMAN;MK14_HUMAN",2.64701348349738,0.00103099769084263,0.0403156184269853,1.39452667389347,FALSE
"MK10_HUMAN",0.422198366254711,0.506081405132439,0.787898650882596,0.103529643161725,FALSE
"MK15_HUMAN",-0.559854890544699,0.468630291000651,0.763744087860906,0.11705213860775,FALSE
"MLC1_HUMAN",1.81407105442362,0.00208812556841388,0.0545069450938251,1.26354815783788,FALSE
"MLEC_HUMAN",0.22201802464969,0.654341792939825,0.862415802657868,0.0642832941978825,FALSE
"MLF2_HUMAN",-0.759538556944438,0.314872683900406,0.659227077694672,0.180964962336636,FALSE
"MLP3A_HUMAN",0.225626670405108,0.72082737900548,0.891071679124112,0.050087359267311,FALSE
"MMAA_HUMAN",0.292498764420985,0.540503482401182,0.802454808786217,0.0955794160538133,FALSE
"MMSA_HUMAN",-1.23470169518171,0.0358809967165227,0.256709012552481,0.590558883829136,FALSE
"MOCS1_HUMAN",0.174652967070857,0.555673945331495,0.811540719919342,0.0906896841031856,FALSE
"MOES_HUMAN",-1.34770735182469,0.0414980872603013,0.274808805088431,0.560969356255662,FALSE
"MOG_HUMAN",-2.33312727060006,0.0248251652795639,0.213194156825404,0.671224702521916,FALSE
"MP2K1_HUMAN",-1.63816060515537,0.0310155062977593,0.242557676358898,0.615184976459247,FALSE
"MP2K1_HUMAN;MP2K2_HUMAN",-2.79882670791339,0.00182189006226741,0.0507345633076279,1.29469607341703,FALSE
"MP2K2_HUMAN",-0.738784183400216,0.112909785370205,0.421877324032625,0.374813817382198,FALSE
"MP2K4_HUMAN",0.679313438700825,0.21668232212474,0.567970329205758,0.245674351258675,FALSE
"MPCP_HUMAN",0.324086925399198,0.427666056444972,0.739862277649801,0.130849114895059,FALSE
"MPI_HUMAN",-0.388912812887591,0.517312738172201,0.794688709421887,0.0998029571990432,FALSE
"MPP2_HUMAN",0.416426738304656,0.410928920718589,0.727760432328665,0.138011560303031,FALSE
"MPP2_HUMAN;PALS2_HUMAN",0.45466041504745,0.275607399212845,0.632185290448445,0.199155613449605,FALSE
"MPPA_HUMAN",-0.196165840911714,0.589828631784926,0.823955254006397,0.0840963726059977,FALSE
"MPPB_HUMAN",0.109159719471237,0.714361958543562,0.887242855113451,0.0519574893005117,FALSE
"MPRD_HUMAN",1.02114806797113,0.0135626031600671,0.151119581651324,0.820679257354439,FALSE
"MPRIP_HUMAN",0.0687447962011342,0.778274136089431,0.914613789686171,0.0387622550223998,FALSE
"MPU1_HUMAN",0.0336316023928239,0.94615048121229,0.98113315953173,0.00827204611109428,FALSE
"MPZL1_HUMAN",0.0752748642971121,0.87131614959486,0.955627688928363,0.0197112752317199,FALSE
"MRCKA_HUMAN;MRCKB_HUMAN",0.183583807663466,0.514347129869013,0.791141476941224,0.101745846261136,FALSE
"MRCKB_HUMAN",-0.491401691975785,0.249970305711851,0.612261707996837,0.213062901311776,FALSE
"MRE11_HUMAN",0.277018779739241,0.649200336268093,0.860940062470148,0.065027082512151,FALSE
"MROH1_HUMAN",0.142608288745402,0.69477253462147,0.879367470658749,0.0558296037318901,FALSE
"MSH2_HUMAN",-0.0525849156917594,0.964315184424065,0.988436569572519,0.00505119521071979,FALSE
"MSI2H_HUMAN",-0.554316410219166,0.107971332021957,0.414222879252216,0.382765916889766,FALSE
"MSRA_HUMAN",-0.515188593739752,0.476053454572232,0.767691116144763,0.11481348509542,FALSE
"MSS4_HUMAN",-0.0169775433780374,0.975256339383677,0.99002191717131,0.00435519085578596,FALSE
"MTAP_HUMAN",-0.600386500401091,0.155730873261388,0.48716230394553,0.312326324278755,FALSE
"MTAP2_HUMAN",0.879236360479098,0.375517056414216,0.708160966399041,0.149868015088065,FALSE
"MTCH1_HUMAN",0.210269929888642,0.569486477745353,0.817706229630372,0.087402693597058,FALSE
"MTCH2_HUMAN",-1.02328772916281,0.0775885319625276,0.359202119099758,0.444661109892771,FALSE
"MTL26_HUMAN",0.596513005585978,0.0804004623025934,0.364519061501551,0.438279756540818,FALSE
"MTMR1_HUMAN",0.178045956653034,0.559634451655624,0.813063327701273,0.0898756268535113,FALSE
"MTMR5_HUMAN",0.280540837616773,0.473788748250883,0.766480077381428,0.115499128997155,FALSE
"MTPN_HUMAN",-1.05052529981228,0.00660243812274809,0.0986464277703317,1.00591863699793,FALSE
"MUC18_HUMAN",-0.166565979122152,0.737392900676813,0.898706141833402,0.0463822902941812,FALSE
"MUTA_HUMAN",-0.136355857037968,0.709594776263273,0.883773897492027,0.0536588295926702,FALSE
"MVD1_HUMAN",-0.905102651344496,0.0727837933692494,0.347949401333324,0.458483906396607,FALSE
"MVP_HUMAN",0.0670211196224054,0.918060129567555,0.976590176662962,0.0102876485164928,FALSE
"MX1_HUMAN",0.62638333428903,0.420168496630869,0.733965767426577,0.13432419534883,FALSE
"MX1_HUMAN;MX2_HUMAN",0.628266848039484,0.538154830007064,0.802108448594558,0.0957669092194867,FALSE
"MXRA7_HUMAN",0.0913047939050086,0.856339463902049,0.949018144924489,0.0227254839212365,FALSE
"MY18A_HUMAN",-0.132346161214167,0.729956206432787,0.894718172327181,0.0483137417544193,FALSE
"MYADM_HUMAN",-1.14535015559989,0.0785380237480067,0.360686006861027,0.442870706200969,FALSE
"MYCT_HUMAN",0.568875435805653,0.361587635792205,0.693610275857032,0.158884481398415,FALSE
"MYDGF_HUMAN",0.636397093481218,0.381311120367613,0.714334668157934,0.146098272142953,FALSE
"MYEF2_HUMAN",0.259842537833161,0.501289439630602,0.784287514483004,0.105524698714627,FALSE
"MYH10_HUMAN",-1.73628210904156,0.000279249767094307,0.0229473496109747,1.63926746767785,FALSE
"MYH10_HUMAN;MYH11_HUMAN",-0.398288600729228,0.321633150415965,0.667501507967857,0.175547748837725,FALSE
"MYH10_HUMAN;MYH11_HUMAN;MYH14_HUMAN;MYH9_HUMAN",0.23643025290433,0.745778471080931,0.902097762908054,0.0447463941755992,FALSE
"MYH10_HUMAN;MYH11_HUMAN;MYH9_HUMAN",0.750890600138749,0.0990611759261631,0.400504360469757,0.39739275119611,FALSE
"MYH10_HUMAN;MYH9_HUMAN",0.0953843163990618,0.841898198459627,0.945096459276447,0.0245238638784399,FALSE
"MYH11_HUMAN;MYH14_HUMAN;MYH9_HUMAN",0.889342533897038,0.0529623241794991,0.305416069435111,0.515108116318901,FALSE
"MYH11_HUMAN;MYH9_HUMAN",0.778124023714688,0.238322035623255,0.597076624309177,0.22396993121691,FALSE
"MYH14_HUMAN",-0.683658471913965,0.0312084848617083,0.242557676358898,0.615184976459247,FALSE
"MYH9_HUMAN",0.777606257935256,0.128986799908656,0.452003849999737,0.3448578660149,FALSE
"MYL6_HUMAN",0.472854755602657,0.353852946705974,0.68904895487117,0.161749921669828,FALSE
"MYL6B_HUMAN",-0.340090954438628,0.42960940004879,0.741221325758337,0.130052094040225,FALSE
