"Protein.Groups","sample_typenot_brain.logFC","sample_typenot_brain.pval","sample_typenot_brain.adjPval"
"SPRE1_HUMAN",NA,NA,NA
"SPT20_HUMAN",0.605803464475601,0.478674117676995,0.644081911537474
"SPTN4_HUMAN",0.644707504033382,0.00253274893679617,0.0296025114587323
"SR140_HUMAN",NA,NA,NA
"SRBS2_HUMAN",0.342835321738619,0.341813455340125,0.521272853802597
"SRCN1_HUMAN",0.223378054671089,0.528046037239673,0.690637546924305
"SRGP2_HUMAN",0.0391398500361821,0.774267446526134,0.876082134303999
"SRP54_HUMAN",-0.796751602744118,0.0111199729472933,0.0697528699585498
"SRRM1_HUMAN",NA,NA,NA
"SRS10_HUMAN",NA,NA,NA
"SRS11_HUMAN",-0.496947602584113,0.145930397822356,0.305687534251168
"SRSF1_HUMAN",-1.19239966011857,0.00184099060140813,0.0243037248459275
"SRSF1_HUMAN;SRSF9_HUMAN",-0.997327047545385,0.18268486086626,0.353242065004834
"SRSF2_HUMAN",-0.108640237673308,0.832326784938251,0.909660303967654
"SRSF6_HUMAN",0.659590985803494,0.571100579315785,0.729783818276091
"SRSF7_HUMAN",-0.921010044539496,0.0556744847148994,0.170486432519122
"SSDH_HUMAN",-0.366901850488098,0.461445077403965,0.632376188974067
"SSH3_HUMAN",-0.355507574881298,0.160901461507386,0.324455144907751
"SSRA_HUMAN",-0.7688190742372,0.108382732225922,0.250448855855727
"SSRG_HUMAN",1.17397274071508,0.0378691926297305,0.138151030766512
"ST1A1_HUMAN",NA,NA,NA
"ST1A1_HUMAN;ST1A3_HUMAN",NA,NA,NA
"ST4A1_HUMAN",0.252005571771602,0.438249186381058,0.609132257335116
"STA5A_HUMAN;STA5B_HUMAN",NA,NA,NA
"STAG1_HUMAN;STAG2_HUMAN",NA,NA,NA
"STAT1_HUMAN",-0.207236281917655,0.601282975766655,0.752731525060447
"STAT2_HUMAN",-0.886364741148905,0.0667393452991443,0.19174577280723
"STAT6_HUMAN",-1.58818105142891,0.00674261357731924,0.0524266776033085
"STAU1_HUMAN",-0.477914712642846,0.0853084315311869,0.219860915533326
"STAU2_HUMAN",NA,NA,NA
"STB5L_HUMAN",0.342470204788715,0.261593772277787,0.441199055266304
"STIM1_HUMAN",0.325807876247889,0.280318573427627,0.461055571090657
"STING_HUMAN",0.21184060917745,0.609632134017061,0.758173583462762
"STK24_HUMAN",0.202709306594042,0.285661475136422,0.467105858092057
"STRN4_HUMAN",0.0826255146057582,0.710793102916544,0.834664304609443
"STS_HUMAN",-0.33984411655043,0.581509286897849,0.736926478907149
"STUM_HUMAN",0.595441402381631,0.0277220487480698,0.114571980749343
"STX10_HUMAN",NA,NA,NA
"STX16_HUMAN",0.596654845692978,0.0116732998387029,0.0721611164783422
"STX1A_HUMAN",0.715279348724234,0.283155504712522,0.464749866858209
"STX3_HUMAN",NA,NA,NA
"STX5_HUMAN",0.134960422873968,0.688863114673351,0.820734559599027
"STX8_HUMAN",-0.609518549515168,0.0205658173626358,0.0962711093378485
"STXB1_HUMAN",-1.86723655459265,0.0290872999565674,0.11730812180286
"STXB2_HUMAN",0.916448820517987,0.092238129130746,0.229656671580623
"SUCB1_HUMAN",-0.349112920776969,0.340749440981693,0.520846149492639
"SUCB2_HUMAN",-0.474330088917775,0.126229497146652,0.274770020479367
"SUGP2_HUMAN",0.35694166280558,0.08474646641041,0.219027839243806
"SUMF2_HUMAN",-0.0815640158109942,0.920727432542564,0.959962976542957
"SUN1_HUMAN",NA,NA,NA
"SURF4_HUMAN",-1.20354409559839,0.0108220852193737,0.068477677163968
"SV2C_HUMAN",1.13556213685619,0.0156606331055004,0.0842734948639097
"SVOP_HUMAN",NA,NA,NA
"SYDM_HUMAN",-0.653146355774335,0.0297407737654796,0.118308179972692
"SYFA_HUMAN",-0.100130596083283,0.712941552954643,0.835407247555409
"SYFM_HUMAN",NA,NA,NA
"SYGP1_HUMAN",0.873451847338199,0.036542935403898,0.1349221055657
"SYHM_HUMAN",NA,NA,NA
"SYIC_HUMAN",-0.632854411248254,0.00964973543983588,0.0648617748428529
"SYJ2B_HUMAN",-0.423203765183575,0.0120188057726592,0.0734480465767786
"SYLC_HUMAN",-0.65150760979522,0.0173957791730502,0.0891655161523663
"SYLM_HUMAN",0.319913569652629,0.207847151938827,0.382999537566302
"SYN3_HUMAN",0.413855245091523,0.228579578907258,0.408593867911588
"SYNE1_HUMAN",0.471735266339019,0.0745071982864554,0.203879375465156
"SYNE2_HUMAN",-1.11274391047383,0.0385365705411128,0.139201982171146
"SYNJ1_HUMAN",-0.12054751993519,0.76573274140625,0.871256070229993
"SYNPR_HUMAN",0.152684831762405,0.746610407563076,0.859303609028939
"SYPH_HUMAN",1.01825092219394,0.256685771034412,0.436937281862844
"SYPL1_HUMAN",-0.239686637198886,0.504092663350494,0.669327089181011
"SYQ_HUMAN",-0.326372499545978,0.255337201549306,0.435772070152709
"SYSC_HUMAN",-0.539413132107768,0.00332528708897465,0.0361059278595768
"SYSM_HUMAN",0.548458508690955,0.00597062781940807,0.0491305024601516
"SYT1_HUMAN",0.937994734025716,0.101913475225238,0.243821678016051
"SYT1_HUMAN;SYT2_HUMAN",0.770254260222928,0.138395258818115,0.294270335957405
"SYT1_HUMAN;SYT2_HUMAN;SYT5_HUMAN",0.577489631541513,0.326052325023725,0.507469055486459
"SYT1_HUMAN;SYT5_HUMAN",0.34823089021548,0.403966510237222,0.580939299596632
"SYT11_HUMAN",0.801758726883292,0.000193744451170144,0.00602031086237553
"SYT12_HUMAN",0.250288051309217,0.43884078702835,0.609132257335116
"SYT2_HUMAN",0.690048621288332,0.124593510631094,0.272177490485784
"SYT3_HUMAN",-0.10360202820682,0.772720758834997,0.875692028121582
"SYTC2_HUMAN",-1.06691968134803,0.0802248941918975,0.213425696396943
"SYUA_HUMAN",-2.40881922375253,0.000170413973641954,0.00568562984787247
"SYUB_HUMAN",-0.925107382295752,0.239428338172353,0.419253964187833
"SYVC_HUMAN",-0.931212766220935,0.00207646955121072,0.0261148762215613
"SYVM_HUMAN",NA,NA,NA
"T11L1_HUMAN",0.201236220160816,0.424044615724721,0.597838044004717
"T178B_HUMAN",NA,NA,NA
"T22D1_HUMAN",0.354403802343606,0.23127060327354,0.412020929132957
"T2FA_HUMAN",NA,NA,NA
"TACC1_HUMAN",0.440382964994534,0.183395883162586,0.353499417650573
"TADBP_HUMAN",-0.530398396743582,0.251020843657481,0.430891719468174
"TAGL_HUMAN",0.413667035339234,0.411056967457906,0.587452909100668
"TAGL3_HUMAN",0.0223655118571526,0.956684277882371,0.972202739074569
"TAP1_HUMAN",0.552255852199907,0.375978517206697,0.552820976822347
"TAP2_HUMAN",-0.0466468814339442,0.931986191107169,0.962819928767409
"TAU_HUMAN",-0.109079566208394,0.710942947195946,0.834664304609443
"TAXB1_HUMAN",-0.0441052572891091,0.857077024015273,0.930907413302701
"TBA1C_HUMAN",-1.29915801932301,0.0194954233895769,0.0926790205178075
"TBA1C_HUMAN;TBA3E_HUMAN",-0.463360966604421,0.156399367893937,0.319273701161192
"TBA1C_HUMAN;TBA3E_HUMAN;TBA4A_HUMAN",-2.52983228462434,1.68671591712503e-05,0.00123804948316977
"TBA1C_HUMAN;TBA3E_HUMAN;TBA4A_HUMAN;TBA8_HUMAN",-2.09303209237535,2.84390597639775e-05,0.00158138408081511
"TBA1C_HUMAN;TBA3E_HUMAN;TBA4A_HUMAN;TBA8_HUMAN;TBAL3_HUMAN",-1.0812032595979,0.230610533314419,0.411373654467828
"TBA1C_HUMAN;TBA3E_HUMAN;TBA8_HUMAN",0.948972852330452,0.0740366381367725,0.203854248126699
"TBA1C_HUMAN;TBA4A_HUMAN",-0.256865545660789,0.729536923624756,0.847278642311029
"TBA1C_HUMAN;TBA4A_HUMAN;TBA4B_HUMAN;TBA8_HUMAN",-0.709979315809904,0.618042810928139,0.763709466702448
"TBA1C_HUMAN;TBA4A_HUMAN;TBA8_HUMAN",-0.904080291831044,0.0853076429122773,0.219860915533326
"TBA1C_HUMAN;TBA4A_HUMAN;TBAL3_HUMAN",0.199352380455859,0.652362667205088,0.791723210529985
"TBA8_HUMAN",-0.0482576431051719,0.931508386410036,0.962819928767409
"TBB2A_HUMAN",-2.07975060904462,0.0808730762098868,0.213528194021787
"TBB2A_HUMAN;TBB2B_HUMAN",0.826180860263109,0.159732530531803,0.32352008115437
"TBB2A_HUMAN;TBB2B_HUMAN;TBB3_HUMAN;TBB4A_HUMAN;TBB4B_HUMAN;TBB5_HUMAN",-0.489705023930026,0.352609343495272,0.530359135503135
"TBB2A_HUMAN;TBB2B_HUMAN;TBB3_HUMAN;TBB4A_HUMAN;TBB4B_HUMAN;TBB5_HUMAN;TBB6_HUMAN",-1.73062599667677,0.0499759360162435,0.160324899632529
"TBB2A_HUMAN;TBB2B_HUMAN;TBB3_HUMAN;TBB4B_HUMAN;TBB5_HUMAN",-2.68975646372848,0.000429112642745578,0.00993156878226613
"TBB2A_HUMAN;TBB2B_HUMAN;TBB3_HUMAN;TBB5_HUMAN",-0.0135375137339733,0.987620952143764,0.994122022591227
"TBB2A_HUMAN;TBB2B_HUMAN;TBB4A_HUMAN;TBB4B_HUMAN;TBB5_HUMAN",NA,NA,NA
"TBB2A_HUMAN;TBB2B_HUMAN;TBB4A_HUMAN;TBB4B_HUMAN;TBB5_HUMAN;TBB6_HUMAN;TBB8B_HUMAN;TBB8_HUMAN",0.12925643683206,0.880152411490363,0.942286858275855
"TBB2A_HUMAN;TBB2B_HUMAN;TBB4A_HUMAN;TBB4B_HUMAN;TBB5_HUMAN;TBB8B_HUMAN;TBB8_HUMAN",-0.591235441522354,0.605050993342309,0.754258541292892
"TBB2A_HUMAN;TBB2B_HUMAN;TBB4B_HUMAN",0.940804184375799,0.475994647156369,0.642715362422323
"TBB2A_HUMAN;TBB2B_HUMAN;TBB4B_HUMAN;TBB5_HUMAN",-1.22415059461039,0.0186570006308137,0.0908105998873821
"TBB2A_HUMAN;TBB2B_HUMAN;TBB6_HUMAN",1.43952421899819,0.0126450657185523,0.0757313972305372
"TBB2B_HUMAN",-0.651601995899118,0.232167978920515,0.413218468786756
"TBB3_HUMAN",0.506561633744936,0.208791832838694,0.383516529788792
"TBB3_HUMAN;TBB4A_HUMAN;TBB4B_HUMAN",0.195557120581506,0.800453020106055,0.892906560422256
"TBB3_HUMAN;TBB4A_HUMAN;TBB4B_HUMAN;TBB5_HUMAN",-0.784778047227976,0.241532212820021,0.421704672240474
"TBB3_HUMAN;TBB6_HUMAN",-0.038961749779677,0.950926694278629,0.97071350179054
"TBB4B_HUMAN",-3.37707000377001,0.000559454087748927,0.0117999798967733
"TBB4B_HUMAN;TBB5_HUMAN",-0.303029597231927,0.61390624130989,0.761675424478464
"TBB5_HUMAN",-1.67136187269798,2.4537997603922e-05,0.00145249114849022
"TBC24_HUMAN",0.00447619432285377,0.991865991825175,0.996754707009417
"TBCA_HUMAN",-1.19184989659372,1.84556822202619e-05,0.00124792134390461
"TBCB_HUMAN",-0.882540657046595,0.0101778056562294,0.066463606331605
"TBCD_HUMAN",-0.384826897152494,0.114825109935544,0.259168606066081
"TBCD7_HUMAN",-0.0260913202053646,0.946194090884632,0.969230295228762
"TBCE_HUMAN",NA,NA,NA
"TBK1_HUMAN",-0.320342925727829,0.178621921204735,0.348490247566176
"TBL1R_HUMAN",-0.866878038305955,0.0256453429643712,0.109795034526262
"TBL2_HUMAN",-0.106274226131538,0.817469125170505,0.90310406061883
"TCEA1_HUMAN",-1.18059529956314,0.133977005112984,0.287877991080006
"TCOF_HUMAN",NA,NA,NA
"TCPA_HUMAN",-0.745907452094117,3.34491567106846e-05,0.00180527066365018
"TCPE_HUMAN",-0.849282618864024,7.47996764272992e-06,0.0008073965073182
"TCPG_HUMAN",-0.938673691128225,2.10479336560377e-06,0.0008073965073182
"TCTP_HUMAN",-0.805249921366844,0.00155007563388887,0.0223967621117014
"TDRKH_HUMAN",-0.0140538561612213,0.963323587024588,0.975551204299182
"TEBP_HUMAN",-1.13507986104699,0.00037812126483136,0.00901107170085125
"TECR_HUMAN",0.300688404780335,0.0681153480374081,0.193485547443721
"TENS1_HUMAN",0.0487070520030539,0.877900341957074,0.942074343562124
"TENS1_HUMAN;TENS3_HUMAN;TNS2_HUMAN",NA,NA,NA
"TENX_HUMAN",2.32846105506748,0.0199383905467081,0.0942962542608486
"TF65_HUMAN",-0.880804932758443,0.0574464474403492,0.174526872604372
"TFCP2_HUMAN",NA,NA,NA
"TFR1_HUMAN",-0.868792450131563,0.0240329784955319,0.107300524426523
"TGON2_HUMAN",NA,NA,NA
"TGT_HUMAN",NA,NA,NA
"THIK_HUMAN",0.117133067182712,0.587191024576241,0.741566090913559
"THIL_HUMAN",-0.83556536102325,0.000493261364315552,0.0109052361869764
"THIOM_HUMAN",-0.446631983550833,0.0980373744248303,0.237646739854113
"THMS2_HUMAN",0.909321404780115,0.222061276174101,0.399492589979878
"THOC1_HUMAN",-1.16893559264858,0.0556509272311232,0.170486432519122
"THOC2_HUMAN",NA,NA,NA
"THOC4_HUMAN",-0.245834360685593,0.617461664894578,0.763709466702448
"THOP1_HUMAN",-0.395162483744873,0.0413430427283431,0.144779548485705
"THY1_HUMAN",-0.605007613288699,0.345571241773943,0.524936447562239
"TIAM2_HUMAN",0.56290565562615,0.0680209386509831,0.193485547443721
"TIM50_HUMAN",0.248071985271842,0.279262010978386,0.460232614737068
"TIMP1_HUMAN",0.389175565479945,0.525909933368975,0.688334327911604
"TIP_HUMAN",-0.480725596106017,0.280402189284563,0.461055571090657
"TKT_HUMAN",-0.858312481559318,0.000899015838488345,0.0158624429194819
"TM143_HUMAN",0.404291726089856,0.193050206982661,0.365580113326297
"TM165_HUMAN",NA,NA,NA
"TM205_HUMAN",-0.380709157323427,0.238724366325462,0.419253964187833
"TM222_HUMAN",0.418523276912096,0.332783589213319,0.514454832524381
"TM50A_HUMAN",NA,NA,NA
"TM9S4_HUMAN",-1.25473157557152,0.0261633778245683,0.110179449984806
"TMED2_HUMAN",-1.38334393824323,0.0100631472136307,0.066463606331605
"TMED7_HUMAN",-0.649417647190749,0.0176408956907039,0.089692706632627
"TNPO2_HUMAN",0.0314576235077308,0.914849486696323,0.956007293899631
"TNPO3_HUMAN",-0.0978555111876184,0.901026132912105,0.950766505976833
"TOIP1_HUMAN",-0.644246530119014,0.0820544096549945,0.215407498879707
"TOLIP_HUMAN",-0.94295783301915,0.0262419463110933,0.110192154418435
"TP4A1_HUMAN;TP4A2_HUMAN",-0.208833551118953,0.802841626330037,0.893398656346646
"TP4A2_HUMAN",NA,NA,NA
"TPD52_HUMAN",-0.93886225472786,0.0561083061291619,0.171288174367527
"TPD53_HUMAN",0.814053387216404,0.0411180503502114,0.144543337916931
"TPD54_HUMAN",-0.522164475616832,0.025225931470416,0.109431641248732
"TPM1_HUMAN",0.156260001313732,0.485218533941766,0.648962106255934
"TPM1_HUMAN;TPM3_HUMAN",0.841097482883259,0.0356620970206299,0.133118511337263
"TPM1_HUMAN;TPM3_HUMAN;TPM4_HUMAN",NA,NA,NA
"TPM1_HUMAN;TPM3_HUMAN;TPM4_HUMAN;sp|CONTAMINANT_Q3SX28",-0.455930267673216,0.01167948315753,0.0721611164783422
"TPM4_HUMAN",-0.242560037228507,0.297414533028851,0.475811393293759
"TPM4_HUMAN;sp|CONTAMINANT_Q3SX28",-0.287971091236655,0.363425704977816,0.542415242655837
"TPP1_HUMAN",-0.491697560422879,0.177807235912197,0.347842513751473
"TPP2_HUMAN",-0.284588666165886,0.149488250242857,0.310306492302763
"TPPC3_HUMAN",-0.0755813821251809,0.699551566586351,0.829784825265646
"TPSN_HUMAN",0.713285839849803,0.510204047975089,0.675486600313339
"TR112_HUMAN",NA,NA,NA
"TR150_HUMAN",-0.573471286940959,0.0758206483442351,0.206171017232896
"TRAM1_HUMAN",0.170384015923678,0.758592944414686,0.867300967601837
"TRFL_HUMAN",1.93412328824924,0.0581919336334341,0.176208247883419
"TRHDE_HUMAN",0.306460765320452,0.45249098219474,0.623364078323835
"TRI36_HUMAN",NA,NA,NA
"TRI46_HUMAN",0.145182788418523,0.689272094485456,0.820734559599027
"TRIM3_HUMAN",-0.320073585004274,0.277968799257538,0.459333879769604
"TRIQK_HUMAN",-1.18236287547289,0.0142867242114495,0.0804176040736498
"TRUA_HUMAN",-1.96821734303512,0.00303624304193226,0.0335632890478656
"TRXR1_HUMAN",-0.73436130942606,0.00375105636212625,0.0382399356916759
"TRXR2_HUMAN",-0.417359216578046,0.0639227816511412,0.186454069396727
"TS101_HUMAN",-0.335308470237601,0.0450448657450032,0.151664823196479
"TSC1_HUMAN",0.974358319793468,0.0383081149846102,0.138923697622055
"TSC2_HUMAN",0.623330555399476,0.0282716360020592,0.115794608166071
"TSN_HUMAN",-1.0946345779772,0.000515554120930841,0.011129903669507
"TSN14_HUMAN",NA,NA,NA
"TSN15_HUMAN",-0.374318540776995,0.334927774371299,0.516898625711802
"TSN7_HUMAN",NA,NA,NA
"TSP2_HUMAN",0.0250897767960929,0.94466420461322,0.969230295228762
"TTC9B_HUMAN",0.509348011108534,0.259451210038582,0.439200157214758
"TTHY_HUMAN",-0.471046771574475,0.111717392040907,0.254976883575951
"TTPAL_HUMAN",0.545760259473625,0.0129176715712033,0.0757313972305372
"TTYH1_HUMAN",0.234169830173202,0.655667148192201,0.793110887892346
"TTYH3_HUMAN",-0.584876495785468,0.412560040320883,0.589142158746164
"TUSC2_HUMAN",-0.459191704394951,0.108015534165089,0.249947673635484
"TUSC3_HUMAN",NA,NA,NA
"TXD17_HUMAN",-1.20594157670651,1.90418515691167e-05,0.00124792134390461
"TXN4A_HUMAN",NA,NA,NA
"TXNL1_HUMAN",-0.545836856861211,0.00489975404946556,0.0447315854764642
"TYPH_HUMAN",-0.0502971511021944,0.930430234547429,0.962819928767409
"TYRO3_HUMAN",0.397859927973038,0.117027703105496,0.262204926982399
"TYRP1_HUMAN",NA,NA,NA
"TYRP2_HUMAN",-3.02122593378361,0.0113060901211571,0.0703277131265197
"UACA_HUMAN",NA,NA,NA
"UB2V1_HUMAN",-1.08879090608363,1.12158258219914e-05,0.00089482784275453
"UB2V1_HUMAN;UB2V2_HUMAN",-1.50842659482846,3.53182348107952e-06,0.0008073965073182
"UB2V2_HUMAN",0.169274347445952,0.604744751613332,0.754258541292892
"UBA5_HUMAN",-0.873340335723963,0.000133170767830736,0.00464489010908171
"UBC9_HUMAN",-0.996273834174541,0.0316609520936549,0.12284329889496
"UBE2H_HUMAN",-1.01822085772605,0.0549336928277496,0.169484768317027
"UBE2N_HUMAN",-0.865836103875953,0.000782614291795649,0.0143609722544502
"UBE3A_HUMAN",0.273640063419248,0.354997581365155,0.533077382819198
"UBF1_HUMAN",0.855285406097572,0.121228147495181,0.26833974747124
"UBFD1_HUMAN",-0.570301718473842,0.0937522180591322,0.232480162349335
"UBP11_HUMAN",-0.158544352033986,0.52253592865352,0.685462071433639
"UBP12_HUMAN;UBP46_HUMAN",NA,NA,NA
"UBP19_HUMAN",NA,NA,NA
"UBP2L_HUMAN",-0.732399187553982,0.032120084096615,0.123824273775816
"UBP4_HUMAN",-0.179954331297834,0.703205294087853,0.831376723587985
"UBP7_HUMAN",-0.378835966954592,0.0155144731032624,0.0842734948639097
"UBR5_HUMAN",NA,NA,NA
"UBXN1_HUMAN",-0.649581790684654,0.0142831068559395,0.0804176040736498
"UCHL1_HUMAN",-0.822459923354335,0.366052957296808,0.544477805040097
"UCHL5_HUMAN",-0.392093875147959,0.070212782503537,0.196104194663608
"UCK1_HUMAN",NA,NA,NA
"UCK1_HUMAN;UCK2_HUMAN",NA,NA,NA
"UCK2_HUMAN",NA,NA,NA
"UCP4_HUMAN",NA,NA,NA
"UCRIL_HUMAN;UCRI_HUMAN",-0.871192374274709,0.0135488200934108,0.0781826568283297
"UFSP2_HUMAN",-0.616693972688421,0.313331054947379,0.492262402250376
"UGPA_HUMAN",-0.759218277736311,0.000656449244735599,0.0130717084002208
"UN13A_HUMAN",-0.335110436306401,0.239965415886685,0.419767910535812
"UN13A_HUMAN;UN13B_HUMAN",0.0420014339631591,0.870825768671226,0.937773054877758
"UN45A_HUMAN",-0.593877998212251,0.123038695437991,0.269744332292369
"UNC5A_HUMAN",NA,NA,NA
"UQCC1_HUMAN",0.336461498664703,0.097520246793091,0.237646739854113
"UQCC2_HUMAN",0.876070730200738,0.0733891401649577,0.203120772553088
"UXT_HUMAN",NA,NA,NA
"VA0D1_HUMAN",-0.0657430641303961,0.890054245785711,0.946209723818697
"VAMP1_HUMAN",0.714482054790483,0.178897990848685,0.348490247566176
"VAMP2_HUMAN",0.723033607162805,0.423020316108264,0.597569114748779
"VAMP2_HUMAN;VAMP3_HUMAN",-0.879783972389786,0.190694655297103,0.36149245089895
"VAMP8_HUMAN",NA,NA,NA
"VAS1_HUMAN",0.710361542827302,0.0134618894918125,0.0779260795503974
"VAT1_HUMAN",-0.893020470284129,0.0797039826884076,0.21330665467794
"VATB1_HUMAN;VATB2_HUMAN",0.450848240657749,0.375713364441827,0.552820976822347
"VATD_HUMAN",-0.338214592507374,0.397037458388577,0.575484783683285
"VATG2_HUMAN",0.134166243685918,0.625811055072771,0.769680486634407
"VATH_HUMAN",-0.437255149070576,0.263913470247849,0.444294695325506
"VATL_HUMAN",0.528615038340009,0.5120544359933,0.675499561500867
"VDAC2_HUMAN",-1.62838669811911,0.000575927503794673,0.0118744603310475
"VGLU1_HUMAN",0.760147179161882,0.0390473586015154,0.139945123112853
"VGLU1_HUMAN;VGLU2_HUMAN",-2.4835887582387,0.0548964741593546,0.169484768317027
"VIGLN_HUMAN",-0.334991046030497,0.320411399625483,0.501240339567572
"VIP2_HUMAN",NA,NA,NA
"VP26C_HUMAN",-0.134774353559204,0.522968337878526,0.685462071433639
"VP33A_HUMAN",0.0238286238371236,0.914608328307468,0.956007293899631
"VP33B_HUMAN",0.233694227958899,0.163594835062244,0.329162853442126
"VP35L_HUMAN",-0.223536652110954,0.273577876497091,0.454724097257393
"VP37C_HUMAN",-0.504679731558719,0.0541997211588252,0.169143687630007
"VPP1_HUMAN",-0.949160063399484,0.11369866487998,0.257487383475474
"VPS11_HUMAN",-0.029829005550816,0.913320840440313,0.955498142649929
"VPS28_HUMAN",-0.179717978751227,0.393998224676371,0.571832842265125
"VPS29_HUMAN",-0.0140108382056627,0.931675118190832,0.962819928767409
"VPS45_HUMAN",-0.333734360010458,0.193492013659586,0.365997590353668
"VPS8_HUMAN",-0.219640175521967,0.565697036343312,0.725911931251732
"VTA1_HUMAN",0.564399082489602,0.0244485609564202,0.107911924789365
"VTDB_HUMAN",0.736648044725461,0.0668711240821528,0.19174577280723
"VTDB_HUMAN;sp|CONTAMINANT_Q3MHN5",1.47586556993543,0.00357401561066655,0.0374761065461321
"WAC2A_HUMAN",-0.440342133246061,0.224507560606141,0.40310310539361
"WASC4_HUMAN",-0.127829008950943,0.499145290700488,0.663718556837243
"WDR17_HUMAN",0.410989653500016,0.0689030302691914,0.194163917958115
"WDR26_HUMAN",-0.179520986811989,0.732266478316926,0.849910808166705
"WDR36_HUMAN",NA,NA,NA
"WDR37_HUMAN",0.193610228042844,0.604977591562052,0.754258541292892
"WDR41_HUMAN",0.162058977229501,0.57340549642147,0.730186735554058
"WDR47_HUMAN",0.869205209282316,0.0507693176047953,0.161739058688888
"WDR61_HUMAN",-0.332367118539591,0.221347477480683,0.398990787010858
"WDR81_HUMAN",-1.43259906136588,0.00581138143814165,0.0490070319087735
"WFS1_HUMAN",0.273702811559934,0.244902977258055,0.425162689941845
"WIPF3_HUMAN",0.031766599413911,0.885195596836032,0.944408591590779
"WNK1_HUMAN",-0.0468450773214457,0.798394888711905,0.891152445733787
"WNK1_HUMAN;WNK2_HUMAN",0.338881527997848,0.452363101362664,0.623364078323835
"WNK2_HUMAN",0.376330286189657,0.219706301522733,0.396812070171472
"XCT_HUMAN",-0.149802706404335,0.718759622402215,0.839321368758483
"XPO7_HUMAN",-0.197392679275572,0.400065132173663,0.578046864203679
"XPP1_HUMAN",-0.496787588966783,0.00642908258569557,0.0506480757082916
"XRCC1_HUMAN",NA,NA,NA
"YBOX1_HUMAN",2.02451355105743,0.0261788774895778,0.110179449984806
"YBOX1_HUMAN;YBOX2_HUMAN;YBOX3_HUMAN",0.710114500109676,0.462586162592342,0.633033267409348
"YBOX1_HUMAN;YBOX3_HUMAN",0.528322235729804,0.580621731632451,0.736310212540116
"YIF1B_HUMAN",NA,NA,NA
"YIPF4_HUMAN",NA,NA,NA
"YJ005_HUMAN",-0.269217210731588,0.250902642788473,0.430891719468174
"YLPM1_HUMAN",NA,NA,NA
"YTHD3_HUMAN",-0.295875137346133,0.547476450767618,0.70797694655291
"ZC3HE_HUMAN",NA,NA,NA
"ZCCHV_HUMAN",-0.0405588630427525,0.896991218236124,0.948144519276087
"ZCH18_HUMAN",-1.2825154218126,0.0593558461939552,0.178714190435388
"ZDH17_HUMAN",-0.103643947400527,0.801838914533101,0.893323131901042
"ZEB2_HUMAN",NA,NA,NA
"ZFN2B_HUMAN",0.408434470677636,0.116862878800698,0.262155724448998
"ZN207_HUMAN",-0.507826139480781,0.263662222852654,0.444279319499191
"ZN428_HUMAN",NA,NA,NA
"ZN806_HUMAN",NA,NA,NA
"ZNRD2_HUMAN",NA,NA,NA
"ZNT3_HUMAN",0.733553469537391,0.101067774049599,0.243066009673675
"ZO1_HUMAN",0.32190309758821,0.0843185000160641,0.218711627429224
"ZO2_HUMAN",0.544846788692235,0.0363541388467811,0.134495654806136
"ZPR1_HUMAN",-1.60706360146231,0.00345275526972168,0.0367358664198268
"ZYX_HUMAN",0.306093006366977,0.296463999292528,0.474955016443625
