"","logFC","pval","adjPval","negLogAdjPval","significant"
"NACAM_HUMAN;NACA_HUMAN",0.447141093877965,0.321947933695382,0.550197826309545,0.259481129729023,FALSE
"NAGK_HUMAN",-0.242348840878345,0.49199559942598,0.684772854333294,0.164453464228871,FALSE
"NAKD2_HUMAN",0.259874257353829,0.379035508589852,0.599561942605795,0.222165941935919,FALSE
"NAMPT_HUMAN",1.36291764816616,0.011800352759996,0.100628086725291,0.997280784614631,FALSE
"NAPEP_HUMAN",-0.265753654976022,0.543176668822623,0.721965916061448,0.141483304945376,FALSE
"NB5R1_HUMAN",-0.15549678680161,0.507934080830255,0.694751212938794,0.158170686332289,FALSE
"NB5R3_HUMAN",0.519478731299084,0.139349335186207,0.360461164403864,0.443141518721626,FALSE
"NBEA_HUMAN",-0.452921271951601,0.0884644156784707,0.293664203278968,0.532148989350197,FALSE
"NCALD_HUMAN",-0.724389331769542,0.112052185111224,0.327974650454668,0.484159722120947,FALSE
"NCAM1_HUMAN",1.41021104314073,0.181932706076868,0.404220718021375,0.393381430821285,FALSE
"NCAM2_HUMAN",-1.09991561909884,0.0301401852888666,0.170097638328178,0.769301716182613,FALSE
"NCAN_HUMAN",-0.982427015067569,0.370757761602291,0.590446105807525,0.228819737370669,FALSE
"NCDN_HUMAN",-0.651760747044186,0.339353380714426,0.565073233236229,0.247895264164006,FALSE
"NCEH1_HUMAN",-0.351225776670411,0.546652154085276,0.724242495154495,0.140115996407083,FALSE
"NCHL1_HUMAN",-0.614823685620982,0.286721648510468,0.514439988348203,0.288665280278285,FALSE
"NCK2_HUMAN",-0.0983016802508746,0.767404182648178,0.872769396745856,0.0591004904873345,FALSE
"NCKP1_HUMAN",-1.23364541124388,0.0195791202312184,0.133390415762061,0.874875373801645,FALSE
"NCKX2_HUMAN",-1.15793090998548,0.00696877178846127,0.0760178478528846,1.11908442990323,FALSE
"NCOA7_HUMAN",-0.294585445202922,0.467427414914243,0.67063898420913,0.173511204657857,FALSE
"NCPR_HUMAN",0.254556300660551,0.432706624567811,0.643417827407913,0.191506910114773,FALSE
"NCS1_HUMAN",-0.800447874103824,0.194391683186303,0.415155569706484,0.381789131228467,FALSE
"NDE1_HUMAN;NDEL1_HUMAN",-0.31916709295843,0.595688466601739,0.757750770015448,0.120473613636302,FALSE
"NDK3_HUMAN",0.0537635964194513,0.835555032425675,0.911401455124873,0.0402902823673528,FALSE
"NDKA_HUMAN",0.351442453903642,0.484460048199867,0.681395027142903,0.16660104026077,FALSE
"NDKA_HUMAN;NDKB_HUMAN",0.984846706852595,0.0072957554670042,0.0773585426452994,1.11149172050554,FALSE
"NDKB_HUMAN",0.287736569241161,0.542902644036474,0.721965916061448,0.141483304945376,FALSE
"NDRG1_HUMAN",-0.189887393564475,0.491828535787743,0.684772854333294,0.164453464228871,FALSE
"NDRG2_HUMAN",-0.906281778525028,0.209853694218276,0.432740961665918,0.36377199413913,FALSE
"NDRG3_HUMAN",0.159358299388065,0.714952864089736,0.839603452755614,0.0759257841086616,FALSE
"NDRG4_HUMAN",-0.762620652304257,0.0605600969335416,0.243947351250675,0.612703893040384,FALSE
"NDUA2_HUMAN",-0.921782362099321,0.0507641925794156,0.22857794658704,0.640965673055227,FALSE
"NDUA4_HUMAN",0.877951095050837,0.169973140285584,0.392898531729053,0.405719594153737,FALSE
"NDUA5_HUMAN",0.652991359936744,0.23985865525086,0.466242105150548,0.331388509003269,FALSE
"NDUA6_HUMAN",2.13320421147816,0.00465838159438963,0.0617423399224141,1.20941691557087,FALSE
"NDUA8_HUMAN",0.242375257620754,0.580290958757513,0.749770590187086,0.125071598817056,FALSE
"NDUA9_HUMAN",-0.764462109890839,0.0903326880173255,0.296330883745458,0.528223083783962,FALSE
"NDUAA_HUMAN",0.46411859756682,0.344352089448551,0.570794411506499,0.243520287596233,FALSE
"NDUAB_HUMAN",-0.961515950826995,0.011218167330856,0.0978093263037765,1.00961973243985,FALSE
"NDUAC_HUMAN",-1.28788561525579,0.00987750131092611,0.090986521000243,1.04102294052284,FALSE
"NDUAD_HUMAN",-0.423489247842563,0.166508750502924,0.389184147544477,0.409844857957053,FALSE
"NDUB3_HUMAN",0.558282501242978,0.267410042850465,0.495782814198364,0.304708531679083,FALSE
"NDUB4_HUMAN",-0.0417547271888801,0.940467155693394,0.974439133940614,0.0112452828873264,FALSE
"NDUB5_HUMAN",0.089520368319806,0.772336655271255,0.87570561775668,0.0576418642321416,FALSE
"NDUB6_HUMAN",-0.8029521453933,0.103406333831425,0.316290500765064,0.499913851167632,FALSE
"NDUB7_HUMAN",-0.771538074504871,0.24450926654812,0.471656079309666,0.326374563443797,FALSE
"NDUB8_HUMAN",-1.24039200468582,0.00723730203954303,0.0773585426452994,1.11149172050554,FALSE
"NDUB9_HUMAN",-0.345996092979641,0.270587727040858,0.498834469312001,0.302043544538363,FALSE
"NDUBA_HUMAN",-0.648447185685022,0.243144810471537,0.46961191650724,0.328260891301167,FALSE
"NDUBB_HUMAN",-1.0761767272286,0.0677161286204669,0.259298149031075,0.586200583378969,FALSE
"NDUF2_HUMAN",-0.0385290599214782,0.894695358215792,0.947670038726941,0.0233428496920085,FALSE
"NDUF5_HUMAN",0.0965869474941711,0.840287751829459,0.913923489849443,0.0390901602038219,FALSE
"NDUS1_HUMAN",0.0825743416201101,0.883374789770234,0.941216510202515,0.0263104633203269,FALSE
